host_id,listings_count,avg_price,avg_rating,superhost_ratio,cluster_id
3033456,1,425.4,4.93,0.0,0
3085882,1,278.85,4.4,0.0,0
3230419,1,884.67,4.8,0.0,0
3335303,1,178.6,4.86,1.0,1
3340035,2,1812.7150000000001,4.91,1.0,1
3387042,1,278.85,4.76,0.0,0
3521413,1,278.85,4.0,0.0,0
3588191,1,278.85,4.8,0.0,0
3634393,2,297.95,4.665,1.0,1
3634931,1,196.0,4.85,0.0,0
3637081,11,277.0790909090909,4.3590909090909085,0.0,0
3648427,1,271.5,4.91,1.0,1
3668535,1,445.95,4.89,1.0,1
3717713,1,278.85,4.85,0.0,0
3731207,3,421.4666666666667,4.91,1.0,1
3765817,1,172.0,4.87,0.0,0
3887707,1,171.5,4.58,0.0,0
3945438,1,114.5,4.89,1.0,1
3962517,1,19.17,4.82,0.0,0
3991218,1,215.0,4.69,0.0,0
4071493,1,45.8,4.85,0.0,0
4111092,1,278.85,4.46,0.0,0
4224126,1,695.75,4.85,0.0,0
4225663,1,628.0,4.5,0.0,0
4231359,1,278.85,4.96,0.0,0
