host_id,listings_count,avg_price,avg_rating,superhost_ratio,cluster_id
411697,1,174.69,4.98,0.0,0
413447,2,174.69,5.0,0.0,0
414477,1,174.69,4.79,0.0,0
414627,1,174.69,5.0,0.0,0
414999,1,174.69,5.0,0.0,0
415120,1,207.96,5.0,0.0,0
415660,1,147.74,4.86,0.0,0
417504,29,632.3065517241379,4.776206896551724,0.0,0
417652,1,323.4,4.96,0.0,0
420954,1,225.47,4.77,0.0,0
422845,1,207.83,5.0,1.0,1
423117,1,257.0,4.95,1.0,1
425363,1,173.37,4.89,1.0,1
425506,1,174.69,4.73,0.0,0
427184,2,124.545,4.415,0.0,0
428210,1,73.34,5.0,0.0,0
430970,1,174.69,4.83,0.0,0
433917,1,174.69,5.0,1.0,1
434473,1,174.69,4.71,0.0,0
436365,1,194.9,4.69,0.0,0
436599,1,174.69,4.74,0.0,0
436642,1,174.69,4.89,0.0,0
437578,1,174.69,4.91,0.0,0
439827,4,255.14749999999998,4.6450000000000005,0.0,0
440396,1,174.69,4.81,0.0,0
447754,1,80.38,4.78,0.0,0
447895,1,174.69,4.76,0.0,0
449001,1,238.75,5.0,1.0,1
449601,1,174.69,4.86,0.0,0
449787,1,179.03,4.8,1.0,1
451545,1,116.81,4.92,0.0,0
453519,1,70.47,4.44,0.0,0
454274,1,174.69,5.0,0.0,0
455017,1,74.48,4.86,0.0,0
457875,1,171.56,4.92,0.0,0
458021,1,174.69,4.82,0.0,0
461947,1,174.69,5.0,0.0,0
463061,2,74.095,5.0,0.0,0
469086,1,616.5,4.96,1.0,1
469089,1,174.69,4.86,0.0,0
471928,1,174.69,4.95,0.0,0
473113,1,211.14,4.86,1.0,1
479432,1,174.69,4.73,0.0,0
481921,1,655.46,4.77,0.0,0
482816,1,174.69,4.86,0.0,0
482835,1,212.77,4.0,0.0,0
483600,1,66.01,4.86,0.0,0
485738,1,174.69,4.7,0.0,0
486948,1,174.69,4.83,0.0,0
489950,1,174.69,4.95,0.0,0
493093,2,236.415,4.91,1.0,1
496979,1,174.69,5.0,0.0,0
497267,1,805.73,5.0,0.0,0
497672,1,114.33,4.53,1.0,1
499896,1,259.05,4.77,0.0,0
501456,1,174.69,4.0,0.0,0
501837,1,99.56,4.86,0.0,0
505114,2,280.5,4.970000000000001,1.0,1
506779,3,446.1133333333334,4.903333333333333,1.0,1
506909,1,174.69,4.67,0.0,0
510577,1,129.05,4.9,0.0,0
512101,1,174.69,4.69,0.0,0
514261,3,139.81333333333333,4.6866666666666665,0.0,0
515095,2,246.05,4.795,1.0,1
516347,1,178.27,4.86,0.0,0
517966,2,638.895,5.0,1.0,1
518931,1,564.2,4.74,0.0,0
520189,1,297.93,4.78,1.0,1
520279,1,165.93,4.81,0.0,0
521819,2,174.69,4.895,1.0,1
521964,1,344.0,4.98,0.0,0
523218,1,66.27,4.69,0.0,0
525663,1,174.69,4.86,0.0,0
526805,1,155.59,4.94,1.0,1
527622,1,174.69,5.0,0.0,0
528409,1,178.09,4.0,0.0,0
529412,1,174.69,4.84,0.0,0
529546,2,174.69,4.43,0.0,0
530032,1,174.69,4.9,0.0,0
532819,1,174.69,5.0,0.0,0
534776,1,174.69,4.82,0.0,0
539364,1,201.53,4.86,0.0,0
541108,1,117.8,5.0,0.0,0
542611,1,174.69,4.83,0.0,0
545273,1,174.69,4.86,0.0,0
545655,1,174.69,4.86,0.0,0
546370,6,127.63999999999999,4.756666666666667,0.0,0
547386,1,77.13,4.93,0.0,0
547423,1,174.69,4.5,0.0,0
550317,1,263.75,4.89,1.0,1
551055,1,66.7,4.87,1.0,1
551139,1,174.69,4.95,0.0,0
552343,1,279.67,4.83,0.0,0
552627,1,156.16,4.86,0.0,0
552667,1,174.69,5.0,0.0,0
552679,1,130.44,4.89,1.0,1
553964,1,112.03,4.9,0.0,0
554766,2,177.20499999999998,4.86,1.0,1
555739,1,105.1,4.67,1.0,1
557166,1,174.69,5.0,0.0,0
558101,1,174.69,5.0,0.0,0
566200,1,174.69,4.33,0.0,0
566660,2,34.315,4.865,0.0,0
567187,1,43.86,4.76,0.0,0
568585,1,254.42,4.91,1.0,1
568880,1,174.69,4.97,1.0,1
570464,1,174.69,4.88,0.0,0
570988,1,35.3,4.92,0.0,0
573316,1,174.69,5.0,0.0,0
575396,1,174.69,5.0,0.0,0
576387,1,174.69,5.0,0.0,0
576652,1,153.63,4.97,0.0,0
579017,1,174.69,4.5,0.0,0
579412,1,150.23,4.66,0.0,0
580696,1,174.69,4.86,0.0,0
585166,1,118.07,4.65,0.0,0
586409,1,190.02,4.69,0.0,0
587956,1,100.87,5.0,0.0,0
588899,1,174.69,4.5,0.0,0
593135,1,174.69,4.8,0.0,0
598090,1,174.69,4.75,0.0,0
602359,2,195.89999999999998,4.609999999999999,0.0,0
603099,1,174.69,4.86,0.0,0
603366,1,174.69,4.83,0.0,0
603486,1,174.69,5.0,1.0,1
605354,1,174.69,5.0,0.0,0
605778,1,310.69,4.86,0.0,0
606135,1,137.17,4.0,0.0,0
607823,1,357.08,4.75,0.0,0
608396,1,66.44,4.69,0.0,0
610466,1,174.69,5.0,1.0,1
611109,3,165.54333333333332,4.766666666666667,1.0,1
611716,1,150.33,4.93,0.0,0
612240,1,1040.43,5.0,0.0,0
612563,1,259.0,4.82,1.0,1
616825,2,183.95,4.95,1.0,1
617127,1,174.69,4.79,0.0,0
619942,5,65.19800000000001,4.892,1.0,1
622694,1,174.69,5.0,0.0,0
622855,2,138.09,4.84,0.0,0
622866,1,241.48,4.93,0.0,0
623474,1,174.69,4.86,0.0,0
624441,1,174.69,4.95,0.0,0
625092,1,107.63,5.0,0.0,0
625403,1,174.69,5.0,0.0,0
627217,1,327.53,4.4,0.0,0
627678,8,67.82124999999999,4.8775,0.0,0
627898,1,174.69,4.71,0.0,0
630489,1,460.0,5.0,1.0,1
630519,1,174.69,5.0,0.0,0
634004,1,343.0,4.91,1.0,1
634096,1,174.69,4.86,0.0,0
634195,1,174.69,5.0,0.0,0
638721,1,87.77,4.94,0.0,0
639785,1,174.69,5.0,0.0,0
642004,2,174.69,4.995,1.0,1
643120,4,144.71,4.654999999999999,1.0,1
643512,1,180.03,4.71,0.0,0
644941,1,174.69,4.92,0.0,0
646563,1,174.69,5.0,0.0,0
647100,1,174.69,5.0,0.0,0
647528,1,174.69,4.94,0.0,0
650282,1,356.93,5.0,0.0,0
652539,1,477.5,4.83,0.0,0
655450,1,117.88,4.76,0.0,0
657869,2,80.725,4.74,0.0,0
660723,1,205.69,4.97,0.0,0
663006,1,200.8,4.86,0.0,0
663384,1,432.0,4.87,0.0,0
663517,1,172.93,4.85,0.0,0
664670,1,174.69,4.47,0.0,0
665591,1,174.69,5.0,0.0,0
666424,1,297.93,4.8,0.0,0
666862,1,174.69,4.76,0.0,0
669773,1,110.06,5.0,0.0,0
672131,1,215.73,5.0,0.0,0
676499,1,174.69,4.33,0.0,0
680818,1,174.69,4.38,0.0,0
681225,1,88.96,4.93,0.0,0
683027,1,128.76,4.51,0.0,0
683230,6,891.6083333333332,4.9,1.0,1
684398,1,174.69,5.0,0.0,0
687062,1,180.53,4.77,1.0,1
687361,2,467.82,4.625,0.0,0
692628,1,174.69,5.0,0.0,0
